Dataset,Model,ContaminationRate,ContaminationPercent,Repetition,Rows,ContaminatedRows,NoiseSD,CleanSAE,CleanSSE,CleanMAE,CleanRMSE,CleanMedianAbsoluteError,CleanR2,ContaminatedTrainingMAE,ContaminatedTrainingRMSE,PredictionRMSEFromCleanFit,StandardizedSlopeL2Shift
Synthetic OLS-LAD,LAD,0.2,20,2,78,16,184.225,147.6154213,452.0171991,1.892505402,2.407299793,1.616746238,0.9439451816,27.42390596,68.14970162,0.4446601883,0.04544707802
Synthetic OLS-LAD,OLS,0.2,20,3,78,16,184.225,540.926954,5784.511415,6.934960949,8.611643441,5.364894143,0.2826606203,34.53587883,89.34973756,8.280525897,2.528073827
Synthetic OLS-LAD,LAD,0.2,20,3,78,16,184.225,145.4761343,447.8081175,1.865078644,2.396065465,1.578782562,0.9444671513,30.55461201,89.71135163,0.1489593142,0.01310705713
Synthetic OLS-LAD,OLS,0.2,20,4,78,16,184.225,1725.988404,57071.03504,22.12805646,27.04958292,23.1605803,-6.077399962,47.66285602,86.5582769,26.94599493,7.246919136
Synthetic OLS-LAD,LAD,0.2,20,4,78,16,184.225,151.4781928,478.5534115,1.942028113,2.476953804,1.495582618,0.9406544161,35.3049211,90.47908017,0.8149946826,0.2385178849
Synthetic OLS-LAD,OLS,0.2,20,5,78,16,184.225,1061.862721,22031.70999,13.61362463,16.8064815,13.02218926,-1.732160426,39.10873047,87.32971881,16.63924658,5.783811863
Synthetic OLS-LAD,LAD,0.2,20,5,78,16,184.225,145.2214658,448.701877,1.861813664,2.398455371,1.463597399,0.9443563159,30.42100189,88.88185122,0.04173478123,0.003672279005
Synthetic OLS-LAD,OLS,0.2,20,6,78,16,184.225,1082.372455,24617.94147,13.87656993,17.76554627,12.99297776,-2.052879941,42.95262372,85.92900714,17.60742288,8.785967618
Synthetic OLS-LAD,LAD,0.2,20,6,78,16,184.225,146.0669285,456.8733849,1.87265293,2.420196498,1.529400755,0.9433429642,34.28699737,87.61673405,0.170922728,0.07869043151
Synthetic OLS-LAD,OLS,0.2,20,7,78,16,184.225,1729.467816,57193.63784,22.1726643,27.07862196,17.62221288,-6.09260398,50.3372796,89.05541609,26.97514548,6.844015676
Synthetic OLS-LAD,LAD,0.2,20,7,78,16,184.225,152.6564216,475.1721303,1.95713361,2.468187673,1.678934807,0.9410737301,37.59734049,92.86810871,0.7795129824,0.2874623656
Synthetic OLS-LAD,OLS,0.2,20,8,78,16,184.225,789.7434059,12324.28403,10.12491546,12.56994994,8.764366883,-0.5283389774,38.81063515,80.72672654,12.34545859,1.109561703
Synthetic OLS-LAD,LAD,0.2,20,8,78,16,184.225,147.4853525,468.5392848,1.890837852,2.450900632,1.518379898,0.9418962716,32.94361235,81.63469881,0.2966971698,0.129175915
Synthetic OLS-LAD,OLS,0.2,20,9,78,16,184.225,1700.737819,50267.24113,21.80433101,25.38605541,20.10431481,-5.233658987,48.10827273,94.98775985,25.27565065,6.256626084
Synthetic OLS-LAD,LAD,0.2,20,9,78,16,184.225,153.9052925,493.9972919,1.973144776,2.51660458,1.804490956,0.9387392149,35.30245868,98.15049279,0.8121346086,0.1339000467
Synthetic OLS-LAD,OLS,0.2,20,10,78,16,184.225,1040.962343,20485.71456,13.34567106,16.2060904,12.03052627,-1.540440967,34.49488986,69.07599559,16.03259407,3.586773155
Synthetic OLS-LAD,LAD,0.2,20,10,78,16,184.225,150.1456681,452.6953356,1.924944463,2.409104886,1.738941359,0.9438610856,26.95018198,70.85524162,0.6288444781,0.2245980004
Synthetic OLS-LAD,OLS,0.2,20,11,78,16,184.225,623.4417421,6862.250224,7.992842847,9.379635759,7.736644129,0.1490098358,33.98761589,74.44827041,9.076578284,0.8779688794
Synthetic OLS-LAD,LAD,0.2,20,11,78,16,184.225,147.2340592,462.9376408,1.887616144,2.436205648,1.594591766,0.9425909336,29.15148099,74.97310111,0.338333807,0.08927740519
Synthetic OLS-LAD,OLS,0.2,20,12,78,16,184.225,669.8423688,8699.4955,8.587722677,10.56087087,8.085791877,-0.07882762389,31.80763185,72.30555078,10.29265272,3.280667659
Synthetic OLS-LAD,LAD,0.2,20,12,78,16,184.225,158.6875274,477.5960831,2.03445548,2.474475037,2.099387338,0.9407731348,27.91049286,72.94745135,1.079462851,0.4502431529
Synthetic OLS-LAD,OLS,0.2,20,13,78,16,184.225,1447.394407,41484.39164,18.55633855,23.06189877,16.19358968,-4.144494604,41.30576107,83.04266298,22.94031127,8.164195498
Synthetic OLS-LAD,LAD,0.2,20,13,78,16,184.225,148.2795425,467.2944407,1.901019775,2.447642614,1.65388086,0.9420506452,29.97044783,86.05234199,0.4447206005,0.09155550664
Synthetic OLS-LAD,OLS,0.2,20,14,78,16,184.225,2162.420712,99462.8229,27.72334246,35.70944407,22.24155519,-11.3344211,55.31104722,96.58666253,35.63104128,12.41317533
Synthetic OLS-LAD,LAD,0.2,20,14,78,16,184.225,152.0738218,501.8001372,1.949664382,2.536401997,1.738518338,0.9377715812,39.68885421,102.7088271,0.6278606666,0.26523334
Synthetic OLS-LAD,OLS,0.2,20,15,78,16,184.225,399.4225837,3077.806637,5.120802355,6.281644645,4.443589753,0.6183200715,30.39315038,65.54041799,5.819430025,0.5509629231
Synthetic OLS-LAD,LAD,0.2,20,15,78,16,184.225,146.1222687,445.6931939,1.873362419,2.390400658,1.520283103,0.9447294237,28.20904113,65.80640768,0.2821618848,0.09969125747
Synthetic OLS-LAD,OLS,0.2,20,16,78,16,184.225,1046.899066,22151.49279,13.4217829,16.85210661,9.912603259,-1.747014735,31.42323313,66.93517869,16.68532899,7.815750077
Synthetic OLS-LAD,LAD,0.2,20,16,78,16,184.225,146.5689354,457.1159061,1.879088915,2.420838767,1.456668404,0.943312889,23.95087706,68.93996401,0.4216467285,0.106334814
Synthetic OLS-LAD,OLS,0.2,20,17,78,16,184.225,1710.024951,58339.17355,21.92339681,27.3484574,17.59934339,-6.234662283,42.01669195,79.0142817,27.24600574,2.628233324
Synthetic OLS-LAD,LAD,0.2,20,17,78,16,184.225,157.3034306,528.8614578,2.016710648,2.603896139,1.331071538,0.9344156969,31.46452992,83.27277729,1.099186996,0.09579306058
Synthetic OLS-LAD,OLS,0.2,20,18,78,16,184.225,1609.40066,34287.45343,20.63334179,20.96622847,20.40350911,-3.251999661,50.9844538,88.56315018,20.83241327,0.2075019338
Synthetic OLS-LAD,LAD,0.2,20,18,78,16,184.225,150.6629389,470.4252279,1.931576139,2.455828305,1.684992128,0.9416623952,37.85518643,90.85543116,0.6210371147,0.09221484164
Synthetic OLS-LAD,OLS,0.2,20,19,78,16,184.225,808.8669765,13582.95322,10.37008944,13.19622771,8.401279884,-0.6844270045,23.1478415,49.30533561,12.98257032,4.677509264
Synthetic OLS-LAD,LAD,0.2,20,19,78,16,184.225,161.3943164,543.6302111,2.069157903,2.640003426,1.739887945,0.9325842184,18.46995501,50.72666893,1.091979982,0.1868707257
Synthetic OLS-LAD,OLS,0.2,20,20,78,16,184.225,1125.828822,24490.52892,14.43370284,17.71951297,12.54704853,-2.037079462,40.35638131,83.36358065,17.5609751,5.007101581
Synthetic OLS-LAD,LAD,0.2,20,20,78,16,184.225,146.8124683,458.2820045,1.882211132,2.423924569,1.458101049,0.9431682807,31.01969733,85.16173891,0.4670040807,0.1265368449
Synthetic OLS-LAD,OLS,0.2,20,21,78,16,184.225,1108.280967,23040.44007,14.20873035,17.18692111,13.03196234,-1.857253413,39.06721607,74.15307354,17.02342397,2.680754982
Synthetic OLS-LAD,LAD,0.2,20,21,78,16,184.225,146.1047657,449.27024,1.873138022,2.399973932,1.690410185,0.944285833,30.25866434,76.10443969,0.2739851518,0.02595553925
Synthetic OLS-LAD,OLS,0.2,20,22,78,16,184.225,831.9301059,12122.6467,10.66577059,12.46669753,10.7687645,-0.5033338581,39.30571903,87.03415785,12.24031265,3.195184514
Synthetic OLS-LAD,LAD,0.2,20,22,78,16,184.225,152.0232609,497.5273565,1.949016165,2.5255803,1.492816525,0.9383014503,33.93945937,87.80748288,0.5935217203,0.1969536757
Synthetic OLS-LAD,OLS,0.2,20,23,78,16,184.225,1444.366313,40933.27106,18.51751684,22.9081978,17.96039534,-4.076149939,46.27711809,86.4763356,22.78579015,2.443943266
Synthetic OLS-LAD,LAD,0.2,20,23,78,16,184.225,148.5634803,470.1922483,1.904660004,2.455220102,1.555614236,0.941691287,34.26951111,89.37645832,0.422459254,0.1090005463
Synthetic OLS-LAD,OLS,0.2,20,24,78,16,184.225,939.7979812,16058.07605,12.04869207,14.34826714,10.39772854,-0.9913678932,39.73167282,80.18947705,14.15201315,2.570073023
Synthetic OLS-LAD,LAD,0.2,20,24,78,16,184.225,149.4778956,466.9317194,1.916383276,2.446692481,1.595468091,0.9420956264,32.61877478,81.37135465,0.5597325234,0.1649090096
Synthetic OLS-LAD,OLS,0.2,20,25,78,16,184.225,633.5828505,8702.985264,8.122857058,10.56298888,6.59103051,-0.07926039078,41.95786728,104.5962711,10.29482591,4.997483314
Synthetic OLS-LAD,LAD,0.2,20,25,78,16,184.225,148.2999555,460.911838,1.901281481,2.430869418,1.659599532,0.9428421541,37.05540516,105.1336763,0.4683590955,0.03599527772
Synthetic OLS-LAD,OLS,0.2,20,26,78,16,184.225,1262.308751,28157.24871,16.18344553,18.99974653,15.69618063,-2.491790727,43.57474458,82.8380758,18.851978,3.601071652
Synthetic OLS-LAD,LAD,0.2,20,26,78,16,184.225,148.5230608,448.3312084,1.904141806,2.397464495,1.706679768,0.9444022826,33.15583453,84.90781128,0.4933903303,0.0981807772
Synthetic OLS-LAD,OLS,0.2,20,27,78,16,184.225,1548.388605,47940.63709,19.85113597,24.79160246,15.01674405,-4.945135968,50.54427038,92.22980455,24.67853843,9.610155522
Synthetic OLS-LAD,LAD,0.2,20,27,78,16,184.225,145.4048848,451.7836395,1.86416519,2.406677781,1.450991035,0.9439741454,39.38601748,95.37984279,0.07574732744,0.0339741722
Synthetic OLS-LAD,OLS,0.2,20,28,78,16,184.225,1069.808005,21282.01539,13.71548725,16.51806136,11.16864134,-1.639190525,30.88597604,62.78569429,16.34787624,5.086496034
Synthetic OLS-LAD,LAD,0.2,20,28,78,16,184.225,146.4466305,442.1631626,1.877520903,2.380915474,1.63450412,0.9451671842,22.22360976,64.84215159,0.334240651,0.08405207199
Synthetic OLS-LAD,OLS,0.2,20,29,78,16,184.225,1736.304491,55926.68522,22.26031399,26.77701972,18.85247588,-5.935488722,39.83846928,68.34526513,26.67237318,10.56867207
Synthetic OLS-LAD,LAD,0.2,20,29,78,16,184.225,148.5438161,467.4796311,1.904407899,2.448127571,1.66235374,0.9420276797,28.33747124,73.15357851,0.447299783,0.1145400805
Synthetic OLS-LAD,OLS,0.2,20,30,78,16,184.225,995.077722,19445.93843,12.75740669,15.78945543,10.85185268,-1.411497948,36.05666251,75.03524752,15.61132952,2.345537821
Synthetic OLS-LAD,LAD,0.2,20,30,78,16,184.225,145.6948205,450.7716788,1.867882315,2.403980883,1.480197026,0.944099639,27.42436474,76.58499009,0.1219132425,0.01072725021
