Dataset,Model,ContaminationRate,Repetition,Term,Estimate,CleanReferenceEstimate,EstimateShift,RobustStandardizedEstimate,CleanRobustStandardizedEstimate
Hawkins-Bradu-Kass (HBK),OLS,0.05,21,X1,-0.19271263,0.06237135536,-0.2550839853,-0.3854252599,0.1247427107
Hawkins-Bradu-Kass (HBK),OLS,0.05,21,X2,0.07746044147,0.01193108058,0.06552936088,0.1549208829,0.02386216117
Hawkins-Bradu-Kass (HBK),OLS,0.05,21,X3,-0.2305662919,-0.1069759032,-0.1235903887,-0.4867510607,-0.2258380179
Hawkins-Bradu-Kass (HBK),LAD,0.05,21,Intercept,0.2297262427,-0.1603092784,0.390035521,,
Hawkins-Bradu-Kass (HBK),LAD,0.05,21,X1,-0.01654335442,0.118556701,-0.1351000555,-0.03308670884,0.2371134021
Hawkins-Bradu-Kass (HBK),LAD,0.05,21,X2,-0.0152707887,0.05670103093,-0.07197181962,-0.03054157739,0.1134020619
Hawkins-Bradu-Kass (HBK),LAD,0.05,21,X3,-0.1570627398,-0.1494845361,-0.00757820369,-0.3315768951,-0.3155784651
Hawkins-Bradu-Kass (HBK),OLS,0.05,22,Intercept,0.119451775,-0.01046439417,0.1299161691,,
Hawkins-Bradu-Kass (HBK),OLS,0.05,22,X1,0.08485742652,0.06237135536,0.02248607116,0.169714853,0.1247427107
Hawkins-Bradu-Kass (HBK),OLS,0.05,22,X2,-0.04324014212,0.01193108058,-0.05517122271,-0.08648028425,0.02386216117
Hawkins-Bradu-Kass (HBK),OLS,0.05,22,X3,-0.1266269149,-0.1069759032,-0.01965101174,-0.2673234871,-0.2258380179
Hawkins-Bradu-Kass (HBK),LAD,0.05,22,Intercept,0.03828762046,-0.1603092784,0.1985968988,,
Hawkins-Bradu-Kass (HBK),LAD,0.05,22,X1,0.1041512231,0.118556701,-0.0144054779,0.2083024463,0.2371134021
Hawkins-Bradu-Kass (HBK),LAD,0.05,22,X2,0.0100074129,0.05670103093,-0.04669361803,0.0200148258,0.1134020619
Hawkins-Bradu-Kass (HBK),LAD,0.05,22,X3,-0.1753150482,-0.1494845361,-0.0258305121,-0.3701095462,-0.3155784651
Hawkins-Bradu-Kass (HBK),OLS,0.05,23,Intercept,-0.4247390731,-0.01046439417,-0.414274679,,
Hawkins-Bradu-Kass (HBK),OLS,0.05,23,X1,0.3815399906,0.06237135536,0.3191686352,0.7630799811,0.1247427107
Hawkins-Bradu-Kass (HBK),OLS,0.05,23,X2,0.0268210624,0.01193108058,0.01488998181,0.05364212479,0.02386216117
Hawkins-Bradu-Kass (HBK),OLS,0.05,23,X3,-0.1754891924,-0.1069759032,-0.06851328919,-0.3704771839,-0.2258380179
Hawkins-Bradu-Kass (HBK),LAD,0.05,23,Intercept,-0.1865079365,-0.1603092784,-0.02619865816,,
Hawkins-Bradu-Kass (HBK),LAD,0.05,23,X1,0.1984126984,0.118556701,0.07985599738,0.3968253968,0.2371134021
Hawkins-Bradu-Kass (HBK),LAD,0.05,23,X2,0.0873015873,0.05670103093,0.03060055637,0.1746031746,0.1134020619
Hawkins-Bradu-Kass (HBK),LAD,0.05,23,X3,-0.2047619048,-0.1494845361,-0.05527736868,-0.4322751323,-0.3155784651
Hawkins-Bradu-Kass (HBK),OLS,0.05,24,Intercept,1.070424359,-0.01046439417,1.080888753,,
Hawkins-Bradu-Kass (HBK),OLS,0.05,24,X1,0.02855073227,0.06237135536,-0.0338206231,0.05710146453,0.1247427107
Hawkins-Bradu-Kass (HBK),OLS,0.05,24,X2,-0.09548165168,0.01193108058,-0.1074127323,-0.1909633034,0.02386216117
Hawkins-Bradu-Kass (HBK),OLS,0.05,24,X3,-0.4565311517,-0.1069759032,-0.3495552485,-0.9637879869,-0.2258380179
Hawkins-Bradu-Kass (HBK),LAD,0.05,24,Intercept,-0.1603092784,-0.1603092784,7.938094626e-15,,
Hawkins-Bradu-Kass (HBK),LAD,0.05,24,X1,0.118556701,0.118556701,-4.024558464e-16,0.2371134021,0.2371134021
Hawkins-Bradu-Kass (HBK),LAD,0.05,24,X2,0.05670103093,0.05670103093,-2.2759572e-15,0.1134020619,0.1134020619
Hawkins-Bradu-Kass (HBK),LAD,0.05,24,X3,-0.1494845361,-0.1494845361,-1.082467449e-15,-0.3155784651,-0.3155784651
Hawkins-Bradu-Kass (HBK),OLS,0.05,25,Intercept,-1.366255185,-0.01046439417,-1.355790791,,
Hawkins-Bradu-Kass (HBK),OLS,0.05,25,X1,0.3656415336,0.06237135536,0.3032701782,0.7312830672,0.1247427107
Hawkins-Bradu-Kass (HBK),OLS,0.05,25,X2,0.3632305152,0.01193108058,0.3512994346,0.7264610303,0.02386216117
Hawkins-Bradu-Kass (HBK),OLS,0.05,25,X3,0.03316463524,-0.1069759032,0.1401405385,0.07001422996,-0.2258380179
Hawkins-Bradu-Kass (HBK),LAD,0.05,25,Intercept,-0.329860201,-0.1603092784,-0.1695509226,,
Hawkins-Bradu-Kass (HBK),LAD,0.05,25,X1,0.126529052,0.118556701,0.007972350957,0.253058104,0.2371134021
Hawkins-Bradu-Kass (HBK),LAD,0.05,25,X2,0.09556574924,0.05670103093,0.03886471831,0.1911314985,0.1134020619
Hawkins-Bradu-Kass (HBK),LAD,0.05,25,X3,-0.1152249891,-0.1494845361,0.034259547,-0.2432527547,-0.3155784651
Hawkins-Bradu-Kass (HBK),OLS,0.05,26,Intercept,1.382596467,-0.01046439417,1.393060861,,
Hawkins-Bradu-Kass (HBK),OLS,0.05,26,X1,-0.2075905776,0.06237135536,-0.269961933,-0.4151811552,0.1247427107
Hawkins-Bradu-Kass (HBK),OLS,0.05,26,X2,-0.3886950655,0.01193108058,-0.4006261461,-0.777390131,0.02386216117
Hawkins-Bradu-Kass (HBK),OLS,0.05,26,X3,-0.6410287167,-0.1069759032,-0.5340528135,-1.353282846,-0.2258380179
Hawkins-Bradu-Kass (HBK),LAD,0.05,26,Intercept,-0.1767545879,-0.1603092784,-0.01644530956,,
Hawkins-Bradu-Kass (HBK),LAD,0.05,26,X1,0.1710188779,0.118556701,0.05246217682,0.3420377557,0.2371134021
Hawkins-Bradu-Kass (HBK),LAD,0.05,26,X2,0.007761625995,0.05670103093,-0.04893940493,0.01552325199,0.1134020619
Hawkins-Bradu-Kass (HBK),LAD,0.05,26,X3,-0.1783200684,-0.1494845361,-0.02883553233,-0.3764534777,-0.3155784651
Hawkins-Bradu-Kass (HBK),OLS,0.05,27,Intercept,-0.2490392618,-0.01046439417,-0.2385748676,,
Hawkins-Bradu-Kass (HBK),OLS,0.05,27,X1,-0.03345779268,0.06237135536,-0.09582914805,-0.06691558537,0.1247427107
Hawkins-Bradu-Kass (HBK),OLS,0.05,27,X2,0.1062465918,0.01193108058,0.09431551126,0.2124931837,0.02386216117
Hawkins-Bradu-Kass (HBK),OLS,0.05,27,X3,-0.02445188125,-0.1069759032,0.08252402196,-0.0516206382,-0.2258380179
Hawkins-Bradu-Kass (HBK),LAD,0.05,27,Intercept,-0.3238795835,-0.1603092784,-0.1635703052,,
Hawkins-Bradu-Kass (HBK),LAD,0.05,27,X1,0.1177569036,0.118556701,-0.0007997974546,0.2355138072,0.2371134021
Hawkins-Bradu-Kass (HBK),LAD,0.05,27,X2,0.09133091897,0.05670103093,0.03462988804,0.1826618379,0.1134020619
Hawkins-Bradu-Kass (HBK),LAD,0.05,27,X3,-0.1112494341,-0.1494845361,0.03823510195,-0.2348599165,-0.3155784651
Hawkins-Bradu-Kass (HBK),OLS,0.05,28,Intercept,-0.3130536101,-0.01046439417,-0.3025892159,,
Hawkins-Bradu-Kass (HBK),OLS,0.05,28,X1,0.3192015711,0.06237135536,0.2568302157,0.6384031421,0.1247427107
Hawkins-Bradu-Kass (HBK),OLS,0.05,28,X2,0.353929649,0.01193108058,0.3419985685,0.7078592981,0.02386216117
Hawkins-Bradu-Kass (HBK),OLS,0.05,28,X3,-0.6094035984,-0.1069759032,-0.5024276952,-1.286518708,-0.2258380179
Hawkins-Bradu-Kass (HBK),LAD,0.05,28,Intercept,-0.1985687904,-0.1603092784,-0.03825951205,,
Hawkins-Bradu-Kass (HBK),LAD,0.05,28,X1,0.1241920591,0.118556701,0.005635358064,0.2483841182,0.2371134021
Hawkins-Bradu-Kass (HBK),LAD,0.05,28,X2,0.07802400739,0.05670103093,0.02132297646,0.1560480148,0.1134020619
Hawkins-Bradu-Kass (HBK),LAD,0.05,28,X3,-0.1546629732,-0.1494845361,-0.00517843714,-0.3265107212,-0.3155784651
Hawkins-Bradu-Kass (HBK),OLS,0.05,29,Intercept,0.09029463467,-0.01046439417,0.1007590288,,
Hawkins-Bradu-Kass (HBK),OLS,0.05,29,X1,0.06330417343,0.06237135536,0.0009328180698,0.1266083469,0.1247427107
Hawkins-Bradu-Kass (HBK),OLS,0.05,29,X2,0.01296958701,0.01193108058,0.001038506429,0.02593917403,0.02386216117
Hawkins-Bradu-Kass (HBK),OLS,0.05,29,X3,-0.08314195116,-0.1069759032,0.02383395205,-0.1755218969,-0.2258380179
Hawkins-Bradu-Kass (HBK),LAD,0.05,29,Intercept,-0.1603092784,-0.1603092784,5.273559367e-16,,
Hawkins-Bradu-Kass (HBK),LAD,0.05,29,X1,0.118556701,0.118556701,1.110223025e-16,0.2371134021,0.2371134021
Hawkins-Bradu-Kass (HBK),LAD,0.05,29,X2,0.05670103093,0.05670103093,-1.942890293e-16,0.1134020619,0.1134020619
Hawkins-Bradu-Kass (HBK),LAD,0.05,29,X3,-0.1494845361,-0.1494845361,-1.665334537e-16,-0.3155784651,-0.3155784651
Hawkins-Bradu-Kass (HBK),OLS,0.05,30,Intercept,-0.8545497956,-0.01046439417,-0.8440854014,,
Hawkins-Bradu-Kass (HBK),OLS,0.05,30,X1,0.5101206304,0.06237135536,0.4477492751,1.020241261,0.1247427107
Hawkins-Bradu-Kass (HBK),OLS,0.05,30,X2,0.1441934698,0.01193108058,0.1322623892,0.2883869396,0.02386216117
Hawkins-Bradu-Kass (HBK),OLS,0.05,30,X3,-0.05742616494,-0.1069759032,0.04954973827,-0.1212330149,-0.2258380179
Hawkins-Bradu-Kass (HBK),LAD,0.05,30,Intercept,-0.1976347719,-0.1603092784,-0.03732549357,,
Hawkins-Bradu-Kass (HBK),LAD,0.05,30,X1,0.2125633543,0.118556701,0.09400665329,0.4251267086,0.2371134021
Hawkins-Bradu-Kass (HBK),LAD,0.05,30,X2,0.01858393488,0.05670103093,-0.03811709605,0.03716786976,0.1134020619
Hawkins-Bradu-Kass (HBK),LAD,0.05,30,X3,-0.1604976194,-0.1494845361,-0.01101308333,-0.3388283077,-0.3155784651
Hawkins-Bradu-Kass (HBK),OLS,0.1,1,Intercept,2.786138221,-0.01046439417,2.796602615,,
Hawkins-Bradu-Kass (HBK),OLS,0.1,1,X1,-0.3373805009,0.06237135536,-0.3997518562,-0.6747610018,0.1247427107
Hawkins-Bradu-Kass (HBK),OLS,0.1,1,X2,0.3536787796,0.01193108058,0.341747699,0.7073575591,0.02386216117
Hawkins-Bradu-Kass (HBK),OLS,0.1,1,X3,-1.239106409,-0.1069759032,-1.132130506,-2.615891308,-0.2258380179
Hawkins-Bradu-Kass (HBK),LAD,0.1,1,Intercept,0.6545548773,-0.1603092784,0.8148641557,,
Hawkins-Bradu-Kass (HBK),LAD,0.1,1,X1,-0.09178855234,0.118556701,-0.2103452534,-0.1835771047,0.2371134021
Hawkins-Bradu-Kass (HBK),LAD,0.1,1,X2,-0.05228607624,0.05670103093,-0.1089871072,-0.1045721525,0.1134020619
Hawkins-Bradu-Kass (HBK),LAD,0.1,1,X3,-0.2466889324,-0.1494845361,-0.09720439631,-0.5207877462,-0.3155784651
Hawkins-Bradu-Kass (HBK),OLS,0.1,2,Intercept,0.4651722734,-0.01046439417,0.4756366675,,
Hawkins-Bradu-Kass (HBK),OLS,0.1,2,X1,-0.3183717505,0.06237135536,-0.3807431058,-0.6367435009,0.1247427107
Hawkins-Bradu-Kass (HBK),OLS,0.1,2,X2,-0.1434882685,0.01193108058,-0.1554193491,-0.2869765369,0.02386216117
Hawkins-Bradu-Kass (HBK),OLS,0.1,2,X3,0.339272457,-0.1069759032,0.4462483602,0.7162418536,-0.2258380179
Hawkins-Bradu-Kass (HBK),LAD,0.1,2,Intercept,0.0954705365,-0.1603092784,0.2557798149,,
Hawkins-Bradu-Kass (HBK),LAD,0.1,2,X1,0.07475813544,0.118556701,-0.04379856559,0.1495162709,0.2371134021
Hawkins-Bradu-Kass (HBK),LAD,0.1,2,X2,0.003518029903,0.05670103093,-0.05318300102,0.007036059807,0.1134020619
Hawkins-Bradu-Kass (HBK),LAD,0.1,2,X3,-0.1569920844,-0.1494845361,-0.00750754835,-0.3314277338,-0.3155784651
Hawkins-Bradu-Kass (HBK),OLS,0.1,3,Intercept,-0.8107029139,-0.01046439417,-0.8002385198,,
Hawkins-Bradu-Kass (HBK),OLS,0.1,3,X1,0.09118458597,0.06237135536,0.0288132306,0.1823691719,0.1247427107
Hawkins-Bradu-Kass (HBK),OLS,0.1,3,X2,-0.2595673298,0.01193108058,-0.2714984104,-0.5191346596,0.02386216117
Hawkins-Bradu-Kass (HBK),OLS,0.1,3,X3,0.5199979361,-0.1069759032,0.6269738393,1.097773421,-0.2258380179
Hawkins-Bradu-Kass (HBK),LAD,0.1,3,Intercept,-0.4632768934,-0.1603092784,-0.3029676151,,
Hawkins-Bradu-Kass (HBK),LAD,0.1,3,X1,0.167089121,0.118556701,0.04853241993,0.3341782419,0.2371134021
Hawkins-Bradu-Kass (HBK),LAD,0.1,3,X2,-0.00689445402,0.05670103093,-0.06359548495,-0.01378890804,0.1134020619
Hawkins-Bradu-Kass (HBK),LAD,0.1,3,X3,-0.009530568792,-0.1494845361,0.1399539673,-0.02012008967,-0.3155784651
Hawkins-Bradu-Kass (HBK),OLS,0.1,4,Intercept,1.886487482,-0.01046439417,1.896951877,,
Hawkins-Bradu-Kass (HBK),OLS,0.1,4,X1,-0.1909428569,0.06237135536,-0.2533142122,-0.3818857138,0.1247427107
Hawkins-Bradu-Kass (HBK),OLS,0.1,4,X2,-0.8556178545,0.01193108058,-0.8675489351,-1.711235709,0.02386216117
Hawkins-Bradu-Kass (HBK),OLS,0.1,4,X3,0.009173321785,-0.1069759032,0.116149225,0.01936590155,-0.2258380179
Hawkins-Bradu-Kass (HBK),LAD,0.1,4,Intercept,0.1030584657,-0.1603092784,0.263367744,,
Hawkins-Bradu-Kass (HBK),LAD,0.1,4,X1,0.09209192295,0.118556701,-0.02646477808,0.1841838459,0.2371134021
Hawkins-Bradu-Kass (HBK),LAD,0.1,4,X2,-0.07789793849,0.05670103093,-0.1345989694,-0.155795877,0.1134020619
Hawkins-Bradu-Kass (HBK),LAD,0.1,4,X3,-0.1350118283,-0.1494845361,0.01447270776,-0.2850249709,-0.3155784651
Hawkins-Bradu-Kass (HBK),OLS,0.1,5,Intercept,0.5658848308,-0.01046439417,0.5763492249,,
Hawkins-Bradu-Kass (HBK),OLS,0.1,5,X1,-0.05815530013,0.06237135536,-0.1205266555,-0.1163106003,0.1247427107
Hawkins-Bradu-Kass (HBK),OLS,0.1,5,X2,-0.0180720864,0.01193108058,-0.03000316698,-0.0361441728,0.02386216117
Hawkins-Bradu-Kass (HBK),OLS,0.1,5,X3,-0.4200070216,-0.1069759032,-0.3130311184,-0.8866814901,-0.2258380179
Hawkins-Bradu-Kass (HBK),LAD,0.1,5,Intercept,-0.453593914,-0.1603092784,-0.2932846356,,
Hawkins-Bradu-Kass (HBK),LAD,0.1,5,X1,0.1960912907,0.118556701,0.07753458963,0.3921825813,0.2371134021
Hawkins-Bradu-Kass (HBK),LAD,0.1,5,X2,0.1810073452,0.05670103093,0.1243063143,0.3620146905,0.1134020619
Hawkins-Bradu-Kass (HBK),LAD,0.1,5,X3,-0.180089192,-0.1494845361,-0.03060465594,-0.3801882943,-0.3155784651
Hawkins-Bradu-Kass (HBK),OLS,0.1,6,Intercept,0.4695746912,-0.01046439417,0.4800390854,,
Hawkins-Bradu-Kass (HBK),OLS,0.1,6,X1,-0.007182516621,0.06237135536,-0.06955387198,-0.01436503324,0.1247427107
Hawkins-Bradu-Kass (HBK),OLS,0.1,6,X2,-0.08556039009,0.01193108058,-0.09749147068,-0.1711207802,0.02386216117
Hawkins-Bradu-Kass (HBK),OLS,0.1,6,X3,-0.3319707181,-0.1069759032,-0.2249948149,-0.7008270716,-0.2258380179
Hawkins-Bradu-Kass (HBK),LAD,0.1,6,Intercept,-0.2515214385,-0.1603092784,-0.0912121601,,
Hawkins-Bradu-Kass (HBK),LAD,0.1,6,X1,0.1251728907,0.118556701,0.006616189702,0.2503457815,0.2371134021
Hawkins-Bradu-Kass (HBK),LAD,0.1,6,X2,0.07814661134,0.05670103093,0.02144558041,0.1562932227,0.1134020619
Hawkins-Bradu-Kass (HBK),LAD,0.1,6,X3,-0.1376210235,-0.1494845361,0.01186351257,-0.2905332719,-0.3155784651
Hawkins-Bradu-Kass (HBK),OLS,0.1,7,Intercept,0.5185587004,-0.01046439417,0.5290230946,,
Hawkins-Bradu-Kass (HBK),OLS,0.1,7,X1,0.3968302031,0.06237135536,0.3344588477,0.7936604062,0.1247427107
Hawkins-Bradu-Kass (HBK),OLS,0.1,7,X2,-0.251197341,0.01193108058,-0.2631284216,-0.5023946821,0.02386216117
Hawkins-Bradu-Kass (HBK),OLS,0.1,7,X3,-0.327907622,-0.1069759032,-0.2209317188,-0.6922494243,-0.2258380179
Hawkins-Bradu-Kass (HBK),LAD,0.1,7,Intercept,0.07722972973,-0.1603092784,0.2375390081,,
Hawkins-Bradu-Kass (HBK),LAD,0.1,7,X1,0.1010135135,0.118556701,-0.01754318752,0.202027027,0.2371134021
Hawkins-Bradu-Kass (HBK),LAD,0.1,7,X2,-0.05844594595,0.05670103093,-0.1151469769,-0.1168918919,0.1134020619
Hawkins-Bradu-Kass (HBK),LAD,0.1,7,X3,-0.1472972973,-0.1494845361,0.002187238785,-0.310960961,-0.3155784651
Hawkins-Bradu-Kass (HBK),OLS,0.1,8,Intercept,-0.4696296535,-0.01046439417,-0.4591652593,,
Hawkins-Bradu-Kass (HBK),OLS,0.1,8,X1,0.09527150873,0.06237135536,0.03290015336,0.1905430175,0.1247427107
Hawkins-Bradu-Kass (HBK),OLS,0.1,8,X2,0.4020425365,0.01193108058,0.3901114559,0.804085073,0.02386216117
Hawkins-Bradu-Kass (HBK),OLS,0.1,8,X3,-0.276794467,-0.1069759032,-0.1698185637,-0.5843438747,-0.2258380179
Hawkins-Bradu-Kass (HBK),LAD,0.1,8,Intercept,-0.2651192898,-0.1603092784,-0.1048100115,,
Hawkins-Bradu-Kass (HBK),LAD,0.1,8,X1,0.2032550398,0.118556701,0.08469833873,0.4065100795,0.2371134021
Hawkins-Bradu-Kass (HBK),LAD,0.1,8,X2,0.1326058813,0.05670103093,0.07590485034,0.2652117625,0.1134020619
Hawkins-Bradu-Kass (HBK),LAD,0.1,8,X3,-0.1890142408,-0.1494845361,-0.03952970472,-0.3990300639,-0.3155784651
Hawkins-Bradu-Kass (HBK),OLS,0.1,9,Intercept,-2.109522016,-0.01046439417,-2.099057622,,
Hawkins-Bradu-Kass (HBK),OLS,0.1,9,X1,0.628054776,0.06237135536,0.5656834206,1.256109552,0.1247427107
Hawkins-Bradu-Kass (HBK),OLS,0.1,9,X2,0.2167248476,0.01193108058,0.204793767,0.4334496952,0.02386216117
Hawkins-Bradu-Kass (HBK),OLS,0.1,9,X3,0.4398152748,-0.1069759032,0.546791178,0.9284989134,-0.2258380179
Hawkins-Bradu-Kass (HBK),LAD,0.1,9,Intercept,-0.4012935323,-0.1603092784,-0.240984254,,
Hawkins-Bradu-Kass (HBK),LAD,0.1,9,X1,0.2119402985,0.118556701,0.09338359748,0.423880597,0.2371134021
Hawkins-Bradu-Kass (HBK),LAD,0.1,9,X2,0.1457711443,0.05670103093,0.08907011335,0.2915422886,0.1134020619
Hawkins-Bradu-Kass (HBK),LAD,0.1,9,X3,-0.1597014925,-0.1494845361,-0.01021695645,-0.3371475954,-0.3155784651
Hawkins-Bradu-Kass (HBK),OLS,0.1,10,Intercept,-0.2743971291,-0.01046439417,-0.2639327349,,
Hawkins-Bradu-Kass (HBK),OLS,0.1,10,X1,0.3275919686,0.06237135536,0.2652206132,0.6551839372,0.1247427107
Hawkins-Bradu-Kass (HBK),OLS,0.1,10,X2,-0.2035440231,0.01193108058,-0.2154751036,-0.4070880461,0.02386216117
Hawkins-Bradu-Kass (HBK),OLS,0.1,10,X3,-0.3230551723,-0.1069759032,-0.2160792691,-0.6820053637,-0.2258380179
Hawkins-Bradu-Kass (HBK),LAD,0.1,10,Intercept,-0.3742964745,-0.1603092784,-0.2139871962,,
Hawkins-Bradu-Kass (HBK),LAD,0.1,10,X1,0.1099487394,0.118556701,-0.008607961623,0.2198974788,0.2371134021
Hawkins-Bradu-Kass (HBK),LAD,0.1,10,X2,0.0875614604,0.05670103093,0.03086042948,0.1751229208,0.1134020619
Hawkins-Bradu-Kass (HBK),LAD,0.1,10,X3,-0.0891306622,-0.1494845361,0.06035387388,-0.1881647313,-0.3155784651
Hawkins-Bradu-Kass (HBK),OLS,0.1,11,Intercept,2.747997377,-0.01046439417,2.758461771,,
Hawkins-Bradu-Kass (HBK),OLS,0.1,11,X1,-0.2346759317,0.06237135536,-0.2970472871,-0.4693518634,0.1247427107
Hawkins-Bradu-Kass (HBK),OLS,0.1,11,X2,-0.5392745636,0.01193108058,-0.5512056442,-1.078549127,0.02386216117
Hawkins-Bradu-Kass (HBK),OLS,0.1,11,X3,-0.5376812431,-0.1069759032,-0.4307053398,-1.135104846,-0.2258380179
Hawkins-Bradu-Kass (HBK),LAD,0.1,11,Intercept,0.0954705365,-0.1603092784,0.2557798149,,
Hawkins-Bradu-Kass (HBK),LAD,0.1,11,X1,0.07475813544,0.118556701,-0.04379856559,0.1495162709,0.2371134021
Hawkins-Bradu-Kass (HBK),LAD,0.1,11,X2,0.003518029903,0.05670103093,-0.05318300102,0.007036059807,0.1134020619
Hawkins-Bradu-Kass (HBK),LAD,0.1,11,X3,-0.1569920844,-0.1494845361,-0.00750754835,-0.3314277338,-0.3155784651
Hawkins-Bradu-Kass (HBK),OLS,0.1,12,Intercept,-0.5534080779,-0.01046439417,-0.5429436837,,
Hawkins-Bradu-Kass (HBK),OLS,0.1,12,X1,0.009435219506,0.06237135536,-0.05293613586,0.01887043901,0.1247427107
Hawkins-Bradu-Kass (HBK),OLS,0.1,12,X2,0.6554962031,0.01193108058,0.6435651225,1.310992406,0.02386216117
Hawkins-Bradu-Kass (HBK),OLS,0.1,12,X3,-0.4053008697,-0.1069759032,-0.2983249665,-0.8556351693,-0.2258380179
Hawkins-Bradu-Kass (HBK),LAD,0.1,12,Intercept,-0.3898151571,-0.1603092784,-0.2295058788,,
Hawkins-Bradu-Kass (HBK),LAD,0.1,12,X1,0.183271719,0.118556701,0.06471501801,0.3665434381,0.2371134021
Hawkins-Bradu-Kass (HBK),LAD,0.1,12,X2,0.2151571165,0.05670103093,0.1584560855,0.4303142329,0.1134020619
Hawkins-Bradu-Kass (HBK),LAD,0.1,12,X3,-0.2336414048,-0.1494845361,-0.08415686872,-0.4932429657,-0.3155784651
Hawkins-Bradu-Kass (HBK),OLS,0.1,13,Intercept,-0.239862155,-0.01046439417,-0.2293977609,,
Hawkins-Bradu-Kass (HBK),OLS,0.1,13,X1,0.2988838186,0.06237135536,0.2365124632,0.5977676372,0.1247427107
Hawkins-Bradu-Kass (HBK),OLS,0.1,13,X2,0.01347659105,0.01193108058,0.001545510462,0.02695318209,0.02386216117
Hawkins-Bradu-Kass (HBK),OLS,0.1,13,X3,-0.07924063714,-0.1069759032,0.02773526607,-0.1672857895,-0.2258380179
Hawkins-Bradu-Kass (HBK),LAD,0.1,13,Intercept,-0.1523788498,-0.1603092784,0.007930428588,,
Hawkins-Bradu-Kass (HBK),LAD,0.1,13,X1,0.2408654377,0.118556701,0.1223087367,0.4817308754,0.2371134021
Hawkins-Bradu-Kass (HBK),LAD,0.1,13,X2,-0.008279059499,0.05670103093,-0.06498009043,-0.016558119,0.1134020619
Hawkins-Bradu-Kass (HBK),LAD,0.1,13,X3,-0.1718732752,-0.1494845361,-0.02238873911,-0.362843581,-0.3155784651
Hawkins-Bradu-Kass (HBK),OLS,0.1,14,Intercept,-1.237446084,-0.01046439417,-1.22698169,,
Hawkins-Bradu-Kass (HBK),OLS,0.1,14,X1,0.5307833427,0.06237135536,0.4684119873,1.061566685,0.1247427107
Hawkins-Bradu-Kass (HBK),OLS,0.1,14,X2,0.1823704652,0.01193108058,0.1704393846,0.3647409304,0.02386216117
Hawkins-Bradu-Kass (HBK),OLS,0.1,14,X3,-0.2128185491,-0.1069759032,-0.1058426459,-0.4492836037,-0.2258380179
Hawkins-Bradu-Kass (HBK),LAD,0.1,14,Intercept,-0.3924810869,-0.1603092784,-0.2321718086,,
Hawkins-Bradu-Kass (HBK),LAD,0.1,14,X1,0.1239771499,0.118556701,0.005420448884,0.2479542998,0.2371134021
Hawkins-Bradu-Kass (HBK),LAD,0.1,14,X2,0.06206577119,0.05670103093,0.005364740263,0.1241315424,0.1134020619
Hawkins-Bradu-Kass (HBK),LAD,0.1,14,X3,-0.07874015748,-0.1494845361,0.0707443786,-0.1662292213,-0.3155784651
Hawkins-Bradu-Kass (HBK),OLS,0.1,15,Intercept,0.1174386787,-0.01046439417,0.1279030729,,
Hawkins-Bradu-Kass (HBK),OLS,0.1,15,X1,0.0733995098,0.06237135536,0.01102815444,0.1467990196,0.1247427107
Hawkins-Bradu-Kass (HBK),OLS,0.1,15,X2,0.1055515631,0.01193108058,0.09362048248,0.2111031261,0.02386216117
Hawkins-Bradu-Kass (HBK),OLS,0.1,15,X3,-0.1105981363,-0.1069759032,-0.003622233106,-0.2334849544,-0.2258380179
Hawkins-Bradu-Kass (HBK),LAD,0.1,15,Intercept,-0.1375737287,-0.1603092784,0.02273554967,,
Hawkins-Bradu-Kass (HBK),LAD,0.1,15,X1,0.1699346405,0.118556701,0.05137793949,0.339869281,0.2371134021
Hawkins-Bradu-Kass (HBK),LAD,0.1,15,X2,0.0991551092,0.05670103093,0.04245407827,0.1983102184,0.1134020619
Hawkins-Bradu-Kass (HBK),LAD,0.1,15,X3,-0.2059620596,-0.1494845361,-0.05647752354,-0.4348087925,-0.3155784651
Hawkins-Bradu-Kass (HBK),OLS,0.1,16,Intercept,-0.9628879208,-0.01046439417,-0.9524235266,,
Hawkins-Bradu-Kass (HBK),OLS,0.1,16,X1,0.3058236698,0.06237135536,0.2434523145,0.6116473397,0.1247427107
Hawkins-Bradu-Kass (HBK),OLS,0.1,16,X2,0.3163675338,0.01193108058,0.3044364532,0.6327350675,0.02386216117
Hawkins-Bradu-Kass (HBK),OLS,0.1,16,X3,-0.2547979484,-0.1069759032,-0.1478220452,-0.5379067799,-0.2258380179
Hawkins-Bradu-Kass (HBK),LAD,0.1,16,Intercept,-0.4024267535,-0.1603092784,-0.2421174751,,
Hawkins-Bradu-Kass (HBK),LAD,0.1,16,X1,0.1765315182,0.118556701,0.05797481717,0.3530630364,0.2371134021
Hawkins-Bradu-Kass (HBK),LAD,0.1,16,X2,0.1496744599,0.05670103093,0.09297342897,0.2993489198,0.1134020619
Hawkins-Bradu-Kass (HBK),LAD,0.1,16,X3,-0.1852619118,-0.1494845361,-0.03577737573,-0.3911084805,-0.3155784651
Hawkins-Bradu-Kass (HBK),OLS,0.1,17,Intercept,0.1963069643,-0.01046439417,0.2067713584,,
Hawkins-Bradu-Kass (HBK),OLS,0.1,17,X1,-0.1570516963,0.06237135536,-0.2194230516,-0.3141033925,0.1247427107
